# Time [h]	Lignin [g/L]	Initial_Substrate [g/L]	Substrate [g/L]	MO_AcidoLCFA [g/L]	MO_hydroM [g/L]	MO_Acetic [g/L]	Proteins [g/L]	AA [g/L]	MO_acetoM [g/L]	MO_Propionic [g/L]	MO_ButyricValeric [g/L]	MO_AcidoMS [g/L]	MO_AcidoAA [g/L]	Nitrogen [g/L]	SUM [g/L]
54.2	7.0105565664839	0.0	0.02470182458424	0.15734860679426	0.41806017378243	0.1184480357883	9.8492219623048E-4	4.4831942662766E-5	0.21800431034142	0.1243063046104	0.21033893265666	0.76229902127862	0.11525060560584	0.0035933607024049	9.1639374967674	
54.48	7.0107191544434	0.0	0.024426714188245	0.15728216959346	0.41803112683189	0.11842068664191	9.8201024361108E-4	4.4762194369174E-5	0.217953570074	0.12426010153058	0.21024994806691	0.76201478795027	0.11520481311131	0.0035876257142523	9.1631774705842	
54.872	7.0109437397248	0.0	0.024046706850994	0.15718930091961	0.41799019730979	0.11838239671902	9.7649747628508E-4	4.4588154945752E-5	0.21788253316367	0.12419543363064	0.21012540503721	0.76161669040408	0.11514069779766	0.0035810473121624	9.1621152345009	
55.0	7.0110163182268	0.0	0.023923903275378	0.15715900566654	0.41797669810086	0.11836988787269	9.7439282971092E-4	4.4514942205165E-5	0.21785932629433	0.12417431475383	0.21008474207241	0.76148662401643	0.11511975701481	0.0035792512670558	9.161768736333	
55.2	7.0111289809969	0.0	0.023733278182021	0.15711169999481	0.41795549162678	0.11835033578975	9.7082459699528E-4	4.4385366134395E-5	0.21782305245511	0.1241413113261	0.21002120860541	0.76128330965432	0.11508703064484	0.0035767384619833	9.1612276477011	
55.48	7.0112852025672	0.0	0.023468954737211	0.15704553316209	0.4179253722678	0.11832294355599	9.6531128325851E-4	4.4175541276556E-5	0.21777223269486	0.12409508936634	0.20993226220497	0.76099846401882	0.11504119715687	0.003573931252945	9.1604706698097	
55.872	7.0115009927759	0.0	0.023103847315437	0.15695299679335	0.41788237654664	0.11828454194284	9.5671554558209E-4	4.3833184192759E-5	0.21770098567449	0.12403032872779	0.20980772706935	0.76059920349257	0.11497698930769	0.0035711702886496	9.1594117086644	
56.0	7.0115707288606	0.0	0.022985858805002	0.1569227996202	0.41786808216118	0.11827198563073	9.5372522522812E-4	4.3711126963456E-5	0.21767768902909	0.12400916543623	0.20976705701491	0.7604686928635	0.11495601088777	0.0035705450515198	9.1590660517129	
56.2	7.0116789791597	0.0	0.022802708024401	0.15687563652271	0.41784552053703	0.11825234900663	9.4888530865721E-4	4.3510944154091E-5	0.21764125495031	0.12397607957264	0.20970350358552	0.7602646252836	0.1149232189061	0.0035697882615861	9.1585260600631	
56.48	7.0118290818576	0.0	0.022548748568094	0.15680964801105	0.41781329470574	0.11822481901747	9.4180227179429E-4	4.321312474589E-5	0.21759017352631	0.12392971797735	0.20961451279096	0.75997861618727	0.11487728100729	0.0035692874212812	9.157770196467	
56.872	7.0120364192817	0.0	0.022197956825127	0.15671732370248	0.41776699312505	0.11818619161943	9.3137387080235E-4	4.2766617090897E-5	0.21751849679324	0.12386472065533	0.20948988765824	0.7595775434193	0.11481290582653	0.0035694546899339	9.1567120340843	
57.0	7.01210342361	0.0	0.022084594580991	0.15668718752523	0.41775154438247	0.11817355464101	9.2786405663678E-4	4.2614702075254E-5	0.21749504646947	0.12384347141966	0.20944918239892	0.75944640304095	0.11479186837716	0.0035697117688088	9.1563664669734	
57.2	7.0122074332955	0.0	0.021908625044705	0.15664011092862	0.41772710836131	0.11815378534215	9.2228556424879E-4	4.2371772261562E-5	0.21745835951483	0.12381024331508	0.20938556864528	0.75924131692832	0.11475898016548	0.0035702655118585	9.1558264543896	
57.48	7.0123516555726	0.0	0.021664623203403	0.1565742257433	0.41769212865971	0.11812605725781	9.1430573816574E-4	4.2021468836003E-5	0.21740690032953	0.12376366793982	0.20929648366112	0.75895381902906	0.11471290026483	0.0035714635835568	9.1550702524517	
57.872	7.0125508698534	0.0	0.021327585818107	0.15648201538712	0.41764175328555	0.11808713194992	9.0285930810272E-4	4.1514320770064E-5	0.21733465519369	0.12369834680426	0.20917171046798	0.75855055840372	0.11464831426671	0.0035737513147287	9.1540110663741	
58.0	7.012615248986	0.0	0.021218668445365	0.15645190984326	0.41762492967007	0.11807439345668	8.9906835232182E-4	4.1345381615054E-5	0.21731101112877	0.12367698679529	0.20913095356889	0.75841868289123	0.11462720556554	0.0035746393551073	9.1536650434401	
58.2	7.0127151835244	0.0	0.021049598578135	0.15640487392902	0.41759830277924	0.11805446144169	8.9309805429238E-4	4.1078474678644E-5	0.21727401359947	0.12364358102142	0.20906725615323	0.75821242957622	0.11459420385841	0.0035761237859709	9.1531242047761	
58.48	7.0128537549223	0.0	0.020815163915255	0.15633903112622	0.41756017952948	0.11802649798474	8.8465868496774E-4	4.069951767932E-5	0.21722210512006	0.12359674860405	0.20897804870533	0.757923264739	0.11454796122145	0.0035785161023427	9.1523666301729	
58.872	7.0130451633068	0.0	0.020491341580597	0.15624685539929	0.41750527731884	0.11798723089954	8.7272263574125E-4	4.0160778633652E-5	0.21714920753737	0.12353105408729	0.20885309549018	0.75751761876668	0.11448314132537	0.0035822731306157	9.1513051422569	
59.0	7.0131070197898	0.0	0.020386694797539	0.15621675598324	0.41748695101839	0.11797437837802	8.6880492030442E-4	3.9983357127356E-5	0.21712534579466	0.12350956950092	0.20881227816208	0.75738495482753	0.11446195511912	0.003583593302132	9.1509582849509	
59.2	7.0132030383982	0.0	0.020224254065859	0.15616972394054	0.41745795242895	0.11795426582107	8.6266719037307E-4	3.9704928518139E-5	0.21708800362981	0.12347596670398	0.20874848487934	0.75717746140802	0.11442883133468	0.0035857108666794	9.150416065596	
59.48	7.013336179759	0.0	0.019999011455635	0.15610387499276	0.41741646846195	0.11792604529833	8.5405072995708E-4	3.9313072710476E-5	0.2170356044844	0.12342885431101	0.20865914074616	0.75688654698272	0.11438241617348	0.0035889067585887	9.1496564132267	
59.872	7.0135200874186	0.0	0.019687886013641	0.15601167138727	0.41735679745171	0.1178864117025	8.4196552140364E-4	3.8761852176012E-5	0.21696200744394	0.12336276150924	0.20853399255219	0.75647843346085	0.11431735252062	0.003593636368684	9.1485917652028	
60.0	7.0135795198892	0.0	0.019587342372549	0.15598155890761	0.41733690288774	0.11787343829541	8.3802029752462E-4	3.8581548745422E-5	0.21693791503301	0.12334114576718	0.208493110978	0.75634496145701	0.11429608641679	0.0035952384960275	9.1482438223467	
