# Time [h]	MS [g/L]	Lignin [g/L]	Butyric [g/L]	Initial_Substrate [g/L]	Carbohydrates [g/L]	Substrate [g/L]	MO_AcidoLCFA [g/L]	MO_hydroM [g/L]	Proteins [g/L]	AA [g/L]	MO_acetoM [g/L]	Propionic [g/L]	Carbondioxide [g/L]	MO_Propionic [g/L]	MO_ButyricValeric [g/L]	Valeric [g/L]	LCFA [g/L]	MO_AcidoMS [g/L]	Methane [g/L]	Hydrogen [g/L]	Lipids [g/L]	MO_AcidoAA [g/L]	Acetic [g/L]	Nitrogen [g/L]	NH4N [g/L]
31.48	0.0067641833623571	116.6361274234	0.0016323223829214	0.0	0.11161087341768	3.5209249975895	1.495133230052	3.6333442713863	0.013155031921445	0.00169811332064	2.0295638675297	0.0052887893147946	0.059608442520028	1.1513612715022	1.9652778147211	2.8067312341834E-4	0.054760987235846	7.1115861700071	0.013528197568103	5.6680532418565E-8	0.0053950312840678	1.075976030059	0.042150559798968	9.1261799356408E-4	9.1261798912121E-4	
31.872	0.0067046321319416	116.64249012462	0.0016228174059035	0.0	0.11137803717933	3.4934293472095	1.4952924879348	3.6344464524109	0.013127401948563	0.0016850644275823	2.029785885365	0.0052678529087786	0.059656257481474	1.1512038169942	1.9648419808684	2.7926240649639E-4	0.052842803387021	7.1107609041418	0.013408780242188	5.5977084518154E-8	0.0053835847050381	1.0757946417653	0.041715720759971	9.2338677225709E-4	9.2338676776177E-4	
32.0	0.0066830587876349	116.64455700042	0.0016190768686232	0.0	0.11128127536424	3.4844976790904	1.495341458976	3.6348034799789	0.013115942632129	0.0016802267958668	2.0298579051716	0.0052585859166529	0.059717410895622	1.1511524918984	1.9646997106136	2.7868820194797E-4	0.052228470692352	7.1104908697503	0.013383777784697	5.5734340917177E-8	0.0053788514933326	1.0757353826255	0.041564186342319	9.2703197895526E-4	9.2703197444218E-4	
32.2	0.0066459679523638	116.64777593146	0.001612009966263	0.0	0.11111092912565	3.4705876638458	1.4954148621382	3.635358105597	0.013095785659395	0.0016716351828222	2.0299698156614	0.0052396278743553	0.060186110926974	1.1510723332791	1.9644774088985	2.7757424219441E-4	0.051261265309366	7.1100681522662	0.013598544323867	5.5322404477817E-8	0.005370536080836	1.0756427279465	0.041299121972987	9.3290530352094E-4	9.3290529897925E-4	
32.48	0.0065942649431513	116.65226087969	0.001602105361963	0.0	0.11083666301707	3.4512069307974	1.495511384544	3.6361278211	0.013063359843111	0.001659686583496	2.0301252171929	0.0052123099249652	0.059866346188135	1.1509601562714	1.9641661592183	2.759997036105E-4	0.04995888775807	7.1094747207746	0.013482009799208	5.4751404796392E-8	0.0053571765384888	1.0755128793689	0.040938389339423	9.4143479514393E-4	9.414347905607E-4	
32.872	0.0065151902246329	116.65849779127	0.0015862876713617	0.0	0.11039120014811	3.4242557275298	1.4956346157387	3.6371918086346	0.013010735792078	0.0016411704417864	2.0303401708186	0.0051663774204184	0.059914529002021	1.1508030833214	1.9637302658254	2.7344971475158E-4	0.048182228809307	7.1086400141009	0.013352325329683	5.3908704399639E-8	0.0053355210600968	1.075330757548	0.040399141023503	9.5387269437236E-4	9.5387268972853E-4	
33.0	0.0064880130949067	116.6605238044	0.0015807033287861	0.0	0.1102326016321	3.4155009166354	1.4956720066258	3.6375356325827	0.012992007796047	0.0016347540894504	2.0304096338747	0.0051496853237552	0.059974081690067	1.1507517413786	1.9635878583057	2.7254167519945E-4	0.047613106702052	7.1083662678676	0.013324177555477	5.3625794449547E-8	0.0053278190425593	1.075271178453	0.040215215460215	9.5803154147759E-4	9.5803153681351E-4	
33.2	0.0064431025102659	116.66367909383	0.0015709953127505	0.0	0.10997267945917	3.4018663356049	1.4957274910761	3.6380689360787	0.012961321675845	0.0016239342032455	2.0305172987845	0.005119932456272	0.060433494790907	1.1506714212627	1.9633652306943	2.7094767964247E-4	0.046717003298011	7.1079371632643	0.013535304557802	5.3158060863145E-8	0.0053152032351667	1.0751779484054	0.039902308492319	9.64676615727E-4	9.6467661103054E-4	
33.48	0.0063817911344985	116.66807536508	0.0015577708796175	0.0	0.10958624832595	3.3828693632763	1.4957992589204	3.6388074951718	0.012915711851643	0.0016092195181793	2.0306662561762	0.0050788567783416	0.060098202907218	1.1505587589564	1.9630533131457	2.6876806888972E-4	0.045510426236931	7.1073336886223	0.01341219581908	5.2518570281592E-8	0.0052964592023507	1.0750471521515	0.039477986580351	9.7422126380961E-4	9.7422125906665E-4	
33.872	0.0062920195548461	116.67418895045	0.0015380744162367	0.0	0.10900673824211	3.3564518247835	1.4958884180764	3.6398255740262	0.012847332429729	0.0015875571162204	2.0308712492265	0.0050164151338974	0.060127150076576	1.1504005451771	1.9626161131552	2.6550568699484E-4	0.043864757312644	7.1064830261814	0.013273926308487	5.1599977140154E-8	0.0052683694914198	1.0748634569048	0.038859322185096	9.8795121748164E-4	9.879512126718E-4	
34.0	0.0062619160097828	116.67617490093	0.0015313949368699	0.0	0.10880935262249	3.3478703688245	1.495914810829	3.6401539160773	0.012824045728881	0.0015802687227141	2.0309372452547	0.0049949607406162	0.060180132217679	1.1503487298155	1.9624731989563	2.6439523702934E-4	0.04333773176259	7.1062036683207	0.013243207719063	5.1296433854117E-8	0.0052588058829043	1.0748033114793	0.03865187990852	9.9249915694628E-4	9.9249915211428E-4	
34.2	0.0062146851305667	116.67926779544	0.0015207486149477	0.0	0.10849344846662	3.3345057675849	1.49595328899	3.6406627538958	0.012786780147844	0.0015687589364879	2.0310393633068	0.004960499421566	0.060620653997226	1.1502675963101	1.9622497255005	2.6262055115499E-4	0.042524731039897	7.1057655154132	0.013451758087122	5.0818471283214E-8	0.005243503402744	1.0747091615102	0.038322933408728	9.9968891746553E-4	9.9968891259851E-4	
34.48	0.006147949320533	116.68357712814	0.0015055027983224	0.0	0.10803733116485	3.3158849563036	1.4960015477504	3.6413662659386	0.012732980606196	0.001552420060557	2.0311802011585	0.0049106267276436	0.060263705043467	1.1501536247525	1.9619364899111	2.6006965961985E-4	0.041407767587455	7.1051486257493	0.01332378688192	5.0143557870474E-8	0.0052214153909969	1.07457698432	0.037853791833302	0.0010099224576858	0.0010099224527689	
34.872	0.0060536386003475	116.68956980574	0.0014836474223799	0.0	0.10737533767765	3.2899905142199	1.4960582033466	3.6423336167286	0.012654908220619	0.0015292172875264	2.0313729948589	0.0048382328761115	0.060268047307407	1.1499932290751	1.9614971688427	2.5639780506044E-4	0.039885166928773	7.1042778941082	0.013178916505081	4.9194853747937E-8	0.0051893683506012	1.074391179408	0.037183207148587	0.0010245222182812	0.0010245222132932	
35.0	0.0060225013361067	116.69151647901	0.0014764087065377	0.0	0.10715428649101	3.2815789803255	1.4960740735021	3.642645062039	0.012628840665555	0.0015215551743806	2.0314348259951	0.0048140671507399	0.060313273155473	1.1499406278231	1.961353505841	2.5517899788831E-4	0.039397863077861	7.103991729321	0.013146223795623	4.8884896201102E-8	0.0051786695213206	1.0743303102113	0.03696142414326	0.0010293278783957	0.0010293278733843	
35.2	0.0059725933306344	116.69454820152	0.0014644684928818	0.0	0.10680443572115	3.2684790125445	1.4960961496269	3.6431270191475	0.012587586335643	0.001509111973424	2.0315301830312	0.0047739356134027	0.060730124511127	1.1498581762651	1.9611287905227	2.5316111991595E-4	0.0386307934725	7.1035426194728	0.013352292943786	4.8384715420622E-8	0.0051617388445636	1.0742349841036	0.036596040584058	0.0010369234274931	0.0010369234224447	
35.48	0.0059057616915111	116.69877229897	0.0014485993825652	0.0	0.10630648804819	3.2502269132757	1.4961215654318	3.6437922977512	0.01252887209348	0.0014925369738725	2.0316611684384	0.0047202427506129	0.060349745297482	1.1497422205787	1.9608137144438	2.5047493367683E-4	0.037599523798174	7.1029100144124	0.013220256002309	4.7711604568872E-8	0.0051376449096706	1.0741011034849	0.036106513503988	0.0010476741512539	0.0010476741461531	
35.872	0.005811488937871	116.7046464398	0.0014261903890181	0.0	0.10559581019558	3.2248452087848	1.4961465985958	3.6447054008989	0.012445080498046	0.0014691513118724	2.0318396646614	0.0046440292055295	0.060329713711025	1.1495788559178	1.9603716860145	2.46679227007E-4	0.036195447072638	7.1020166612959	0.013070629181152	4.6771312525302E-8	0.0051032640671364	1.0739128337979	0.035416422374528	0.0010628527130819	0.0010628527079072	
36.0	0.0057805831675815	116.7065546062	0.0014188395953884	0.0	0.10536100175708	3.2166002320984	1.4961522233158	3.644998968802	0.012417397006607	0.0014614866550363	2.0318967125456	0.0046189366969684	0.060367706861921	1.1495252427359	1.9602271091932	2.4543289421374E-4	0.035746466940446	7.1017229660104	0.013036584301967	4.6465868685797E-8	0.0050919059571139	1.0738511409721	0.035190268695479	0.0010678164303465	0.0010678164251475	
36.2	0.005732741111099	116.70952635735	0.0014073467068524	0.0	0.10499163928973	3.2037596574267	1.4961584269579	3.6454530222525	0.012373851033782	0.0014495659317716	2.0319845661714	0.0045796121697197	0.060762466822399	1.1494411914475	1.9600009580588	2.4348205401739E-4	0.035054567874852	7.1012620455014	0.013241410734525	4.5990493037065E-8	0.0050740404531647	1.0737545236483	0.034836689555536	0.0010755986050831	0.0010755985998463	
36.48	0.0056663327525351	116.71366689421	0.001391298118255	0.0	0.10447010166419	3.1858689688133	1.4961618517198	3.6460790360736	0.012312366601762	0.0014329819463011	2.0321048942546	0.0045245012237982	0.060363892957394	1.1493229314691	1.9596838257216	2.4075305571707E-4	0.034105486659599	7.1006126121849	0.013107277314244	4.5329177433671E-8	0.0050488167522445	1.0736188010062	0.034342168789181	0.001086544288625	0.0010865442833348	
36.872	0.0055745060867801	116.71942482689	0.0013689829404104	0.0	0.10373285755457	3.1609898484824	1.4961564123667	3.6469365852248	0.012225456191808	0.0014100042284322	2.0322680242406	0.0044475479590211	0.060324889861858	1.149156181908	1.959238798248	2.3695129532558E-4	0.032814804652084	7.0996952032013	0.012954719133059	4.4416346753677E-8	0.0050131645126014	1.0734278794324	0.0336529511607	0.0011019192018321	0.001101919196467	
37.0	0.0055446215113788	116.72129524274	0.0013617367438483	0.0	0.10349077238199	3.1529081308285	1.496152161442	3.6472119170356	0.012196918666489	0.001402538191168	2.0323199622558	0.0044224980301007	0.060357205449663	1.1491014316519	1.9590932194375	2.3571579609974E-4	0.032402523414865	7.0993935678073	0.01291980927378	4.412157326841E-8	0.0050014583992069	1.0733653078412	0.033428934232361	0.0011069275489863	0.0011069275435969	
37.2	0.0054973081763704	116.7242082	0.0013500058155705	0.0	0.10311133575363	3.1403218127233	1.4961429699794	3.6476372501045	0.012152190601376	0.0013905889302433	2.0323996769117	0.0043818674904626	0.060730672065449	1.1490155562174	1.95886546526	2.3371097951712E-4	0.031754878038256	7.0989200922768	0.013123317537768	4.365132727764E-8	0.0049831113761315	1.0732672949164	0.033066526589775	0.0011147847246963	0.0011147847192686	
37.48	0.0054343461806213	116.72826681595	0.0013345341278813	0.0	0.10257812652191	3.1227853780518	1.4961249560306	3.6482229060828	0.012089337187344	0.0013747756921164	2.0325084108354	0.0043280652493146	0.060316540070229	1.1488946821234	1.9585460486178	2.3106417131082E-4	0.030885165512363	7.0982530002229	0.012987549748461	4.3022318934298E-8	0.0049573303702698	1.0731296011015	0.032584504754528	0.0011257967675835	0.0011257967621021	
37.872	0.0053468647082216	116.73391082255	0.0013131101760391	0.0	0.10182875437715	3.0983988896278	1.4960898574801	3.6490240117214	0.012001005413797	0.0013528315186339	2.0326551413768	0.0042535616661692	0.060262605650299	1.1487242163269	1.9580977958582	2.2740071974608E-4	0.029704345426873	7.0973107551727	0.012833383216645	4.2154983379588E-8	0.0049211002168613	1.0729359064721	0.031918169612828	0.0011411518314565	0.0011411518259003	
38.0	0.0053184647929251	116.73574422938	0.0013061728559423	0.0	0.10158361937485	3.0904771981598	1.4960760068422	3.6492809241063	0.011972110793907	0.0013457168755487	2.0327016875083	0.0042294302356502	0.060290649282772	1.1486682397462	1.9579511566313	2.262141994024E-4	0.029327586385815	7.0970009767722	0.012798062379869	4.1875580025573E-8	0.004909249119825	1.0728724251248	0.031702744724411	0.0011461315210588	0.0011461315154783	
38.2	0.0052736866704548	116.73859954815	0.0012950045974466	0.0	0.10120026065545	3.0781401018598	1.4960519130665	3.6496775175812	0.011926923906363	0.0013343827769695	2.0327729532807	0.0041905634661679	0.060645885935932	1.1485804385692	1.9577217407279	2.2430016862266E-4	0.028736923181375	7.0965147593306	0.01300101572771	4.1431740295638E-8	0.0048907160606107	1.0727729881851	0.031356719534006	0.0011539184596568	0.0011539184540383	
38.48	0.0052140781381321	116.74257785413	0.0012802610529455	0.0	0.1006631419369	3.0609509062374	1.4960132336773	3.6502230149754	0.011863614059948	0.0013193717858233	2.0328698097527	0.004139102760623	0.060221409950206	1.1484568482041	1.9573999859297	2.2177104132142E-4	0.027943575885654	7.0958297778134	0.01286489795377	4.0837990094344E-8	0.0048647505569174	1.0726332938821	0.030896840538853	0.0011647881717588	0.0011647881660874	
38.872	0.0051316165726831	116.74811017506	0.0012599377997375	0.0	0.099911031373777	3.0370472946896	1.4959495911574	3.650968070018	0.011774964796588	0.001298630875973	2.0329998281562	0.0040682588188762	0.060157879610321	1.1482825429639	1.9569484375882	2.1828670322464E-4	0.026868078921241	7.0948624180987	0.012710405205649	4.0022343782072E-8	0.0048283934519059	1.0724367871897	0.030265135439573	0.001179870886551	0.0011798708808061	
39.0	0.0051049218833814	116.74990730069	0.0012533781067723	0.0	0.099665592032409	3.0292824606127	1.4959265146808	3.6512067342348	0.011746035847974	0.00129192604492	2.0330409029289	0.0040454065522846	0.060183153439645	1.1482253056144	1.95680071828	2.1716197274269E-4	0.026525332039501	7.0945444307214	0.012675021680385	3.976023512269E-8	0.0048165292279532	1.0723723859146	0.030061825568839	0.0011847467472019	0.0011847467414332	
39.2	0.0050629173598359	116.7527061146	0.0012428509514152	0.0	0.0992823036571	3.0171896510975	1.4958881110783	3.6515748953809	0.011700859494319	0.0012812713233817	2.0331036168811	0.0040087422580549	0.060522775124754	1.148135530348	1.9565696132897	2.1535362354271E-4	0.025988577603816	7.0940453910228	0.012877746950862	3.934483810335E-8	0.0047980018727825	1.0722715116108	0.029736640295894	0.0011923534918972	0.0011923534860915	
39.48	0.0050070444661434	116.75660569034	0.0012289706611552	0.0	0.098746305697741	3.0003408185989	1.4958296157891	3.6520807574134	0.01163768457226	0.0012671730234475	2.033188500625	0.0039602860857509	0.060091624356101	1.1480091687564	1.9562454909167	2.1296736228954E-4	0.025268190033214	7.093342460094	0.012741959892226	3.8789748128581E-8	0.0047720934469515	1.0721298045197	0.029305533609897	0.0012029388404769	0.0012029388346196	
39.872	0.0049299326931658	116.76202852309	0.0012098951249493	0.0	0.097997528168158	2.9769105221557	1.4957386651779	3.6527706811806	0.011549431568502	0.0012477432002522	2.0333017762217	0.0038938427628558	0.060022345630286	1.1478309731689	1.9557906246639	2.0969043323643E-4	0.024293104244222	7.0923499944156	0.012588032829219	3.802913570704E-8	0.0047359009575389	1.0719304808654	0.028716305530031	0.0012175690634893	0.0012175690575607	
40.0	0.0049050153550004	116.76379008148	0.0012037509237022	0.0	0.097753556394006	2.9692994394446	1.4957067783888	3.6529914392726	0.011520676590488	0.0012414739603745	2.0333373935372	0.0038724674131663	0.060045961193162	1.1477724641858	1.9556418220962	2.0863497076145E-4	0.023982724185564	7.0920238200906	0.012552853366852	3.7785125717012E-8	0.0047241086953005	1.0718651606571	0.02852732771525	0.0012222865732378	0.0012222865672863	
